osmid,length
1118330022,30.905
436695764,113.08000000000001
436695766,32.208
436695767,70.018
436695767,67.047
436695765,36.681
436695765,36.681
436695767,67.047
436695767,70.018
436695769,65.729
436695766,27.926
436695766,32.208
436695769,112.042
436666116,32.057
436666116,31.591
436695769,112.042
436695770,51.043000000000006
436695770,29.145
436695770,51.043000000000006
1046060330,30.419999999999998
436666116,8.07
436666116,32.057
436695770,122.583
436695766,54.471000000000004
436695766,32.979
436695771,117.39499999999998
436666116,23.433
436666116,30.16
436695771,117.39499999999998
436343482,11.779
436343482,29.709
436695772,124.48700000000001
436343482,19.249
436343482,23.464
436695773,82.565
436695773,82.565
436343482,19.106
436343482,19.249
436695774,72.669
436695774,72.669
436343482,18.706
436343482,19.106
436695775,41.998
436695775,41.998
436343482,40.024
436343482,18.706
436695776,29.376
436695776,29.376
436343482,40.024
436343482,114.90899999999999
436695777,43.143
436695777,27.736
436695777,43.143
436695779,145.287
1118315468,74.908
"[436695777, 436695778]",149.78799999999998
436695777,27.736
858853036,176.615
436695778,26.509
858853035,29.027
858853037,57.282
"[436695777, 436695778]",149.78799999999998
436695778,34.526
436343483,96.564
436343483,59.587
436695779,58.211
436695780,62.324
436343483,38.181
436343483,43.784
436695780,62.324
436695781,69.181
436343483,39.065
436343483,43.784
436695781,69.181
436343483,12.912
436698718,34.931
436343483,68.591
436343483,77.225
436343483,58.503
436698718,31.11
436343483,21.971
436343483,12.912
436698719,47.959
436698719,29.033
1118315476,14.22
"[858853041, 1118315475]",200.83999999999997
436343483,18.879
436343483,35.528
436698720,32.576
436698720,63.541
436698720,100.99199999999999
858885912,23.474
766160249,9.748
436698720,63.541
436698721,55.391
436698721,41.863
436698721,15.914
436698721,8.033
766160246,17.879
766160249,56.461
859757435,38.033
436698721,67.39999999999999
436698721,44.808
859757437,24.58
248228818,11.958
51874380,26.697
51874380,62.282
436818579,129.418
198439341,39.073
198439341,28.359
436818580,76.255
436818580,76.255
436818584,12.497
206225446,202.74099999999999
206225446,97.88600000000001
"[68338440, 68338437, 68338431]",234.003
68338431,98.399
436819471,46.906
436819471,13.955
449408102,14.355
449408102,113.644
199637813,82.024
449408102,14.355
436819472,17.863
436819472,68.931
449408102,113.644
436819472,17.987
436819471,64.01500000000001
436819471,47.213
436819472,47.719
436819472,68.931
436819473,83.08000000000001
"[199637801, 199637795, 199637807]",121.28800000000001
436819472,47.719
199637813,37.882000000000005
436819473,83.08000000000001
436819474,45.282
436819471,43.272999999999996
436819471,64.015
436819474,45.282
212751760,142.132
"[436819475, 215776092]",242.978
159965625,30.548
436819476,57.741
159965625,81.834
213830163,10.127
436821690,26.631
53792318,11.814
53792318,34.069
436821690,240.665
53792319,34.497
53792319,11.484
436821690,204.879
210605029,74.011
210605029,15.205
218859941,59.235
218859941,13.41
436821692,145.642
436821693,152.758
436821692,145.642
436821693,159.256
436821693,159.256
106252995,98.682
106252995,59.469
436821697,131.954
436821697,25.636
436821697,131.95399999999998
476902232,89.881
436821697,25.636
436821699,7.93
1217765648,28.753999999999998
436821700,236.83200000000002
449436826,291.703
449436826,142.649
256435605,10.464
256435605,96.275
436821700,236.832
229844556,36.934
229844556,41.116
"[436821701, 1118037894]",152.045
229844556,9.809
229844556,9.987
436821702,64.461
436821704,32.766
436821705,44.704
"[436821704, 857973589]",46.078
256435605,45.173
256435605,63.668
436821704,32.766
436821705,18.12
857973587,40.504
436821705,69.029
256435605,37.44
256435605,77.137
449398041,13.809
"[1118050796, 1094107486, 1094107487]",290.444
229844568,9.653
229844568,23.017000000000003
449398041,127.132
436821706,24.093
1206863117,17.11
1206863117,127.813
1206863117,24.177
1206863117,17.11
"[436821707, 106481071]",264.71000000000004
436821708,117.75
436821709,35.85
1206863118,24.413
229844559,39.66799999999999
229844559,31.781
1206863118,24.413
1118039937,52.637
1206863118,30.099999999999998
106252147,73.789
1206863117,71.096
1206863118,30.099999999999998
106252040,31.891
106252040,12.676
436821710,132.25699999999998
436821710,7.538
436821710,132.257
436821711,64.749
106252183,53.721
106252183,135.06
436821711,64.749
106252040,29.198
106252040,23.902
436821712,178.386
436821710,7.538
436821710,15.507
436821713,184.47799999999998
436821714,123.65700000000001
106252040,29.198
106252040,26.964
436821714,123.65700000000001
1183382429,36.719
106252147,25.916999999999998
106252147,39.744
436821715,178.16400000000002
436821718,66.885
106252040,25.126
106252040,18.921
436821715,178.16400000000002
106252040,8.634
106252040,36.254999999999995
436821716,154.74
106252147,5.241
106252147,44.887
436821716,154.74
229844559,35.049
229844559,10.234
436821718,66.885
436821719,45.095
436821719,45.095
229844559,24.914
229844559,39.668
229844559,35.049
436821720,47.601
1118039933,19.624
229844559,99.975
436821720,47.601
229844563,25.035
229844563,23.763
436821721,106.797
436821721,106.797
229844596,32.625
229844596,19.595
436823807,138.278
229844596,32.625
229844596,19.501
436823808,82.702
436823808,82.702
229844600,69.706
436823809,75.926
229844600,56.814
229844596,11.857
436823809,75.926
229844596,19.595
106252040,20.384
106252040,7.442
"[1182631098, 436823810]",224.72500000000002
229844604,30.052
229844604,77.29499999999999
436823811,55.434
436823811,55.434
229844604,30.052
229844604,29.707
436823813,52.368
436823813,52.368
436823814,56.87
856767094,108.307
856767094,80.878
436823812,10.502
436823814,56.87
"[436823812, 436823815]",78.663
"[436823812, 436823815]",78.663
436823816,113.26999999999998
436823816,32.077
436823816,113.27
436823818,207.534
229844605,32.814
436823818,53.261
229844605,55.951
436823819,45.245
436823819,24.292
436823821,54.652
436823821,54.652
436823822,70.304
106252474,27.824
106252474,54.992000000000004
436823822,70.304
436823824,29.347
106252040,57.907999999999994
106252040,111.897
106252510,79.995
436823824,34.111
106252510,99.292
436823824,33.275
436823824,34.182
436823824,33.275
"[1118031209, 857973582, 857973583]",220.466
106252040,12.676
436823825,68.793
106252040,33.572
436823825,68.793
1118039170,20.091
1183379325,48.238
106480449,28.492
106480449,67.166
"[856767089, 436823827]",129.023
436823828,47.579
"[232445441, 106252474]",34.373999999999995
232445441,93.936
1292294908,4.682
436823828,80.434
436823828,45.674
436823828,25.574
436823828,80.434
476902245,131.742
436823828,25.574
436823834,45.75
436823828,175.566
436823828,26.986
436823828,175.566
436823830,120.262
436823830,138.59300000000002
436823828,26.986
232445441,66.967
232445441,256.47
436823830,138.59300000000002
229844617,185.135
436823830,25.419
229844617,191.687
436823831,196.448
436823832,45.924
436823832,45.924
436823833,25.174
436823832,40.76
436823830,27.721
436823830,120.262
436823832,40.76
436823830,25.419
436823830,27.721
436823833,42.882
229844617,185.135
436823834,46.924
229844617,130.373
436823839,46.272
436823839,45.682
436823839,45.682
436823839,46.272
436823840,38.754
436823840,38.754
229844627,102.044
229844627,114.79299999999999
476902268,50.489
1187530443,74.092
"[436823841, 1187530443]",234.79
"[436823841, 1187530443]",234.79
159964357,43.051
159964357,39.15
436823847,78.881
436823848,82.396
436823847,78.881
436823847,49.644
436823848,82.396
436823849,76.502
436823847,49.644
436823849,76.502
436823847,97.50999999999999
436823850,220.885
159964357,15.995
159964357,35.359
436823851,178.507
436823851,178.507
858509262,156.924
1183916298,48.268
858509262,156.924
436823853,159.627
436823853,159.627
1183916298,96.126
436823854,238.002
856632574,103.964
436823855,123.94500000000001
436823855,154.477
436825350,96.92699999999999
436825350,121.65500000000002
436825350,28.109
167147686,109.983
167147686,29.971000000000004
436825350,28.109
436825351,58.139
436825350,104.07400000000001
857094435,58.137
436825350,121.655
436825350,29.192999999999998
436825350,96.92699999999999
436825351,58.139
436825351,108.62899999999999
857094434,56.911
436825351,56.088
857094436,27.538
1118615138,25.783
436825351,108.62899999999999
436825351,56.088
436825350,29.192999999999998
436825350,104.07400000000001
53351806,360.33
53351806,83.277
436830679,250.59799999999996
436830679,250.59799999999998
436830817,181.503
436830933,239.95999999999998
167147686,31.131
167147686,126.76100000000001
436830933,239.95999999999998
436833143,36.961
22841163,41.378
"[858092450, 249194330, 858092451]",192.671
249194330,249.464
436833143,222.443
22841232,80.624
22841232,39.857
436833144,57.661
436833144,106.025
436833143,70.19500000000001
436833143,81.497
22840971,83.031
22840971,258.43399999999997
436833146,427.26000000000005
436833146,23.539
858092450,40.04
858092450,27.127
52756175,32.582
52756175,131.78
436833149,59.251
436348952,9.728
436348952,35.948
436348960,107.113
229849177,25.492
229849177,32.861
436502657,58.411
436502657,57.188
436192003,56.429
436192003,30.473
436192006,22.63
436192006,21.963
436530263,51.415
436530264,18.927
436530264,20.676
436530263,77.60499999999999
436192024,18.875
436192024,22.397
436192033,46.211
436192033,47.277
213874364,22.871
213874364,20.096
436192031,46.862
436192031,47.164
218859919,26.946
218859919,20.307
435294181,40.865
435294181,40.074
213874392,46.735
213874392,41.127
436192037,20.991
436192037,22.294
436192005,56.44
436192005,31.488
436192006,21.963
436192006,21.613
229849194,25.64
229849194,32.251
436502657,57.188
436502657,56.348
444136182,12.353
1118825780,54.395
1118825781,56.178
444136182,12.353
444136182,15.562
444136183,54.265
444136184,54.056
444136183,54.265
444136184,54.056
444136182,15.562
444136182,12.88
444136185,53.905
444136188,54.614
444136185,53.905
444136182,12.88
444136186,55.256
444136193,54.464
444136182,213.73200000000003
444136186,55.256
444136188,54.614
444136193,54.464
447350104,92.499
1201622021,12.008
447350104,92.499
447350105,74.65899999999999
1201622021,72.334
447350106,49.279
447350106,48.278
447350106,7.385
447350107,27.955
447350107,27.955
447350108,143.449
1186779246,56.191
1186779246,35.998
447350108,143.449
447350109,47.221
447353498,34.01
447353499,36.658
"[447353500, 447353501]",77.178
447353502,26.262999999999998
54032948,24.078
447353502,47.376
54032948,58.864999999999995
447353502,47.376
447353503,9.763
447353502,26.262999999999998
447353503,35.139
641670806,31.807
447353503,35.139
447353503,9.763
447353504,66.78
641670806,39.674
447353504,66.78
447353507,187.40300000000002
"[447353507, 447353508]",145.393
"[447353506, 447353507]",347.65299999999996
447353514,216.92700000000002
447353515,94.347
42555092,47.303
1285523269,10.325
447353515,94.34700000000001
42555092,16.469
447353516,162.615
447353517,143.97899999999998
447353517,143.97899999999998
"[54033011, 447353517]",133.949
"[1285536016, 1285536017, 106618413, 447353518]",428.0510000000001
447353519,121.69
54032959,18.695
"[217112823, 449451780, 1119802406, 54032959]",356.40999999999997
"[217112819, 447353519]",42.969
217112810,208.0
217112810,66.249
"[447353520, 1119808521, 1186783783]",153.214
447354589,88.959
54032817,59.814
54032817,28.455
447354589,88.959
54032744,43.61
54032744,48.44799999999999
858881576,36.378
858881576,35.31
"[54032818, 447354591]",64.64699999999999
858881576,61.137
858881576,36.378
"[477110173, 858881575]",107.969
447354593,34.555
858881576,61.137
"[447354600, 447354595, 447354597, 447354598]",129.136
54032818,64.011
447354593,34.555
"[54032818, 447354591]",64.64699999999999
54032744,21.539
54032744,53.409
"[447354600, 447354595, 447354597, 447354598]",129.13600000000002
54032809,34.143
54032809,68.51700000000001
"[447354608, 1201469273, 447354602]",168.80899999999997
447354606,116.071
447354606,116.071
447354608,11.945
214946468,114.871
447354610,137.57
214946468,102.501
447354610,137.57
1293827933,11.828
214946472,1305.059
"[447354625, 447354627, 447354629, 447354623, 1078499583]",162.74300000000002
447354630,309.7
275490283,1022.669
275490283,166.708
447354630,309.7
447360206,56.131
447360206,113.463
447360208,18.913999999999998
208004760,4.848
208004760,63.357
447360206,113.463
1119773892,13.716
447360208,119.372
447360208,18.914
54032306,121.72
54032306,81.94
447360210,108.27600000000001
447361699,76.996
40350570,2.277
447361699,76.996
40350570,170.54500000000002
447361700,135.252
"[291939224, 1217679828]",134.405
291939254,11.055
291939254,17.661
447361704,44.098
291939254,50.73
291939254,11.055
447361705,24.705
447361706,44.321
291939254,13.578000000000001
291939254,28.119
447361706,44.321
291939266,13.719000000000001
291939266,38.013999999999996
232745965,23.194
232745965,97.048
447361708,97.952
447361708,97.952
447363849,42.557
447363850,92.387
447363852,50.497
25956265,134.614
25956265,153.39800000000002
447363852,302.501
447363852,112.303
447363862,45.550999999999995
447363862,100.803
447363852,112.303
447363852,111.953
447363854,75.987
25956261,197.77200000000002
25956261,446.04400000000004
"[447363856, 447363857, 447363858]",251.339
53371888,177.089
53371888,52.492999999999995
"[447363856, 447363857, 447363858]",251.339
673239113,54.537
673239113,51.405
447363861,158.557
447363861,36.445
447363861,158.557
447363862,129.44899999999998
447366015,141.478
42555638,464.676
42555638,383.36500000000007
447366015,141.478
171483563,302.89500000000004
"[42672928, 171483563]",196.67
"[447389025, 447389026]",451.40100000000007
447389026,133.644
"[447389025, 447389026]",451.40099999999995
856755335,105.011
447389026,141.23000000000002
447389026,133.644
447389027,31.839
447389027,122.162
856755333,47.848
447389026,48.222
447389026,141.23000000000002
447389026,37.11599999999999
447389027,122.162
447389028,61.585
856755341,19.236
856755341,55.773999999999994
54032593,61.548
54032593,80.953
447389028,50.555
447389029,82.11
54032593,69.69900000000001
54032593,61.547999999999995
447389032,58.702
447389032,3.904
447389029,112.917
1196283473,37.072
54032728,160.488
54032728,32.85
447389030,81.823
447389030,20.875
447389029,112.917
447389029,98.622
447389030,195.99099999999999
447389032,34.54
447391212,27.869
447389030,195.99099999999999
447391214,103.52
447389030,20.875
447389030,81.82300000000001
447389031,39.181
447389031,39.181
54032728,13.459
54032728,160.488
447389032,46.523999999999994
447389032,21.505
447389032,42.472
447389035,21.023
447389032,42.471999999999994
447389032,46.524
447389033,18.108
54032602,18.95
54032602,102.905
447391212,103.20599999999999
447389035,60.285000000000004
447391212,103.20600000000002
447391212,154.682
447389035,52.540000000000006
447389035,21.023
1120031041,62.759
447389035,60.285000000000004
447389035,52.53999999999999
1207706601,19.273
447389036,83.62
1120031041,62.759
1207706600,55.03
54032602,30.885
447389037,17.369
54032602,102.905
447389036,83.61999999999999
447389037,33.463
447389037,33.463
447389037,17.369
447389038,22.880000000000003
1120030019,35.061
447389038,13.211
447389038,22.880000000000003
"[447389038, 447389039]",78.64699999999999
447389038,49.61600000000001
1120026376,36.59
447389039,23.302
447389039,53.137
1120030018,72.215
447389040,36.094
447389040,99.45
447389040,36.093999999999994
669048002,130.79600000000002
"[447389038, 447389039]",78.64699999999999
447389039,23.302
447389040,99.44999999999999
54032602,18.95
54032602,195.038
447391207,331.697
447391209,34.449
447391209,98.78
42555086,24.633000000000003
42555086,162.653
447389032,34.54
447389032,58.702
447391213,64.637
447391213,64.637
447391214,103.52000000000001
54032602,31.857
54032602,195.03799999999998
"[447391216, 217140686]",258.73400000000004
447391212,27.869
447391212,154.68200000000002
"[447391216, 217140686]",258.73400000000004
54032602,31.857
1293565447,12.986
54032602,166.36700000000002
54032602,8.595
54032602,23.344
447391220,21.999
54032602,47.06
447391221,22.807
"[54032602, 856755325]",414.14699999999993
447391221,29.331
447391222,57.016
"[1120026389, 447391220, 447391221]",135.962
447391220,29.326
447391222,57.016
"[447391221, 447391220, 1120026389]",135.962
54032602,47.06
54032602,8.595
447391223,42.435
447391223,42.435
54032602,23.344
447391224,39.879
54032602,166.367
447391224,39.879
859281077,10.145
257456700,591.455
858899963,5.883
858910269,161.173
"[858899966, 858899967]",268.135
447450086,97.38900000000001
858899963,255.10500000000002
858899963,58.973
450494610,47.237
858899963,58.973
858899963,48.327999999999996
858899963,17.125
447448424,44.402
858899963,130.833
858899963,44.588
447448424,45.65
858899963,130.833
858899963,48.327999999999996
447448424,46.212
447448424,44.402
450494609,129.077
447448424,26.818
447448426,125.973
447448424,210.589
447448424,27.764
447448426,125.973
447448424,210.589
447448424,44.823
447448424,26.818
447448427,127.957
447448424,27.764
447448424,46.212
447448427,127.957
447448428,105.759
"[450494608, 447448425, 450494610]",194.839
"[447448425, 450494609]",150.936
447448428,105.759
"[450494608, 447448425, 450494610]",194.839
450494610,47.607
257456701,200.161
447450083,67.162
447450083,56.903
447450084,62.768
447450083,71.237
447450083,56.903
858910287,37.705
858910287,44.877
447450083,202.653
858910279,58.375
447450083,202.653
858910279,179.69099999999997
858899963,14.313
858899963,255.10500000000002
858988176,158.80200000000002
"[447453520, 447450086]",369.96099999999996
447450086,415.325
"[858899966, 858899967]",268.13500000000005
"[447453520, 447450086]",369.961
"[447453521, 858988172]",482.824
858988172,500.822
447453522,16.315
447453522,50.815
447453523,30.191
668797796,53.772
447453522,134.35
856576745,152.504
447453523,32.241
856576746,27.923
856576746,73.953
"[476537628, 447453524]",118.852
856576746,27.923
447453522,16.315
447453522,134.35
"[447453524, 476537628]",118.852
447453525,57.459
447453522,50.815
447453522,47.61
447453525,57.459
447456651,92.686
257924662,46.06
447456651,92.686
1124960830,28.6
447465285,25.034
1124960830,110.62299999999999
1207736051,20.049
447465285,149.71900000000002
447465285,25.034
447465285,7.028
447465285,35.824999999999996
856342050,30.847
447465286,63.007
447465285,263.58500000000004
447465285,133.254
257456703,43.43
257456703,63.003
447465285,263.58500000000004
447465286,63.007
447465286,291.017
1118285517,113.616
257456703,41.825
257456703,43.43
447465286,291.017
"[1054643944, 447465288]",116.219
257456703,23.212
257456703,7.662
"[447465288, 1054643944]",116.219
447465289,123.724
257456703,31.341
447465289,123.724
257456703,73.394
447466818,18.37
257456702,82.354
824673644,35.996
1104864876,22.932000000000002
1104864876,37.302
1104864877,12.474
1104864877,12.474
1104864878,38.101
1104864879,18.955
1104864879,7.901
1104864879,9.885
856589854,24.474
1104864879,25.265
1089362105,6.008
"[257924664, 824673637]",125.839
447623113,28.367
447623114,36.277
447644117,118.54499999999999
447644117,62.333
447623114,39.142
447623114,36.277
1118592354,36.541
447644118,193.428
296201816,30.029
296201816,19.797
858482889,35.077
447623116,45.333
476500530,153.4
858482889,35.077
447623129,406.406
447623116,45.333
447623117,13.192
"[1118582968, 476500531]",164.50799999999998
447623117,23.07
447623118,22.264
447623127,245.4
447623118,24.195
447623118,12.135
447623126,193.02499999999998
447623119,66.98400000000001
447623121,82.726
858448759,79.973
447623121,176.273
447623121,82.726
1183859341,65.844
447623121,176.27299999999997
858448764,86.676
858448764,47.056
447623122,91.584
858433470,12.12
858448757,297.916
"[858433470, 476500535]",481.995
447623119,66.98400000000001
"[447623118, 447623119]",23.842
447623123,359.603
447623123,359.603
"[447623118, 447623119]",23.842
447623118,93.171
447623124,367.621
447623124,367.62100000000004
447623118,24.195
447623118,93.17099999999999
"[858448752, 447623125]",237.27799999999996
"[858482892, 447623125]",168.02299999999997
447623126,141.767
447623127,92.737
447623117,24.386
447623117,13.192
"[447623128, 447644109]",432.401
447623129,16.519
996584900,38.057
"[447644107, 447644108]",297.674
447644107,98.035
447644108,81.122
858442548,67.685
858442548,44.332
447644109,109.822
447644110,28.43
447644109,109.822
"[447623128, 447644109]",432.401
447623129,91.968
447623129,26.831
447644110,46.611
447644110,25.107
447644108,81.122
447644108,29.273
447644110,30.799
447644110,46.611
447644110,11.955
447644111,44.9
447644110,11.955
447644110,23.096
447644111,44.9
447644113,82.147
447644112,54.416
447644110,23.096
447644110,31.443
447644112,54.416
1118588580,41.005
447644113,8.115
447644113,82.147
856290258,98.519
447644113,48.701
447644113,8.115
447644113,48.701
447644114,50.137
447644114,78.77
447644110,31.443
447644110,30.799
447644114,78.77
447644115,16.471
447644115,53.601
447644114,85.108
447644115,17.779
447644116,34.388
447644115,114.729
447644115,107.67699999999999
447644114,4.532
447644114,111.909
447644116,34.388
447644115,16.471
447644115,107.67699999999999
447644117,62.333
447644117,118.54499999999999
858482887,100.794
447644120,57.226
447644121,27.91
447644120,65.095
447644120,57.226
296201811,58.916
296201811,23.949
447644121,27.91
447623113,28.367
"[447623113, 858496986]",31.372
447644122,269.281
447644122,269.281
"[447623113, 858496986]",31.372
858496986,34.900999999999996
447644123,123.857
447644123,123.857
858496986,34.900999999999996
858496986,44.054
60990746,18.579
60990746,38.496
447644124,97.015
447644125,41.617
447644126,32.22
257752107,89.334
257752107,60.870999999999995
257752092,89.047
447644126,32.22
447644127,36.469
257752092,167.792
447644127,18.044
447644128,165.411
447644127,18.044
447644127,36.469
447644128,165.411
567630429,108.34500000000001
447644130,5.845
447644130,80.725
567630429,108.345
447644130,80.725
447644130,57.089
447644131,108.953
447644130,57.089
447644130,6.909
447644131,108.95299999999999
244141009,24.318
"[244141009, 181601222]",32.241
447644135,135.131
701736183,20.218
447644135,135.131
181601222,50.102
"[244141009, 181601222]",32.241
"[447644136, 181601214]",100.423
50106112,12.199
50106112,126.182
447651089,104.543
"[447651091, 1201484285]",229.618
"[447651091, 1201484285]",229.618
"[218691413, 1201484285]",62.081
50106078,116.529
50106078,65.77799999999999
"[1118561624, 1181993601, 447651093]",236.015
447651094,52.117
447651094,52.117
50106111,53.208
50106111,239.33699999999996
447653848,49.222
1298968592,51.323
447653848,70.226
447653848,42.978
447653848,70.226
447653848,114.74
447653848,49.222
447653849,95.244
447653849,95.244
701885341,118.391
447653848,114.74
447653850,85.153
447653848,42.978
447653850,85.153
"[279435285, 701885341]",583.3420000000001
447653856,45.932
447653857,59.651
447653857,50.744
447653856,42.606
22841719,181.014
22841719,48.588
447653856,93.695
447653857,50.744
22841433,44.908
22841433,118.588
1119812134,51.41100000000001
447653856,37.308
447653856,40.976
447653859,22.584
447653856,6.076
447653856,37.308
447653860,19.615
447653860,19.615
447653860,17.802
447653861,150.103
22841719,52.739
22841719,27.008
447653861,150.103
447653857,41.638
447653857,59.651
447653862,44.464
447653862,27.203
447653862,44.464
447653866,28.525
447653860,31.435
447653860,49.404
447653862,27.203
447653856,45.932
447653856,23.752
447653866,36.682
447653863,56.257
447653856,23.752
447653856,6.076
447653864,20.161
447653864,26.176
447653864,20.161
447653865,42.571
447653859,22.584
447653865,42.571
447653859,25.534
447653856,2.274
447653856,93.695
447653868,172.592
447653869,31.344
447653868,172.59199999999998
447653869,109.769
447653869,31.344
291939213,44.27
291939213,24.568
447654967,60.73500000000001
447654967,14.56
447654967,60.735
993592053,39.844
230078118,111.398
"[447654968, 992612233]",154.839
1160691238,96.838
447657184,74.721
447657196,100.593
1183293094,19.034
1183293094,9.719
859234808,32.206
1303560999,21.066
1303560999,13.742
1182393179,107.767
1303560999,14.584
447657203,104.219
1303560999,180.80400000000003
447657203,104.219
447657208,88.273
1303560999,17.485
1303560999,95.079
447657208,88.273
192603864,48.411
1303560999,7.408
1303560999,87.304
447657757,65.704
447663474,131.076
42555090,32.694
"[42555089, 42555090, 42555091]",854.1719999999999
447663474,76.079
447663475,25.011
447663474,76.079
447663474,131.076
447663475,30.445
447663475,38.515
447663485,78.347
447663476,41.808
447663475,51.586
447663476,35.891999999999996
447663476,41.808
447663477,144.035
447663477,91.02
447663476,31.911
447663478,47.661
447663476,35.891999999999996
42555090,11.219
447663476,31.911
42555090,45.641999999999996
447663477,91.02
447663478,47.661
447663479,20.204
447663479,27.561
447663479,20.204
447663480,69.923
42555090,71.882
42555090,33.161
447663480,69.923
447663482,28.512
447663475,30.445
447663482,28.512
447663475,51.586
447663482,75.138
42555090,30.507
42555090,18.112
447663482,75.138
447663483,41.03
447663475,25.011
447663483,41.03
447663475,17.268
447663475,38.515
447663484,77.371
447663475,17.268
42555090,11.325
447663484,77.371
42555090,32.694
42555090,25.349
42555090,19.581
447663485,78.347
447663487,52.799
447663488,26.51
447663489,164.82
"[447663489, 257746083, 447663486]",210.22600000000003
257746067,74.876
257746067,26.736
447663489,164.82
447665786,39.404
60989946,35.934
60989946,59.899
257626682,70.817
"[257626657, 257626682]",200.635
447665792,100.693
447665792,100.69300000000001
447665803,36.554
447665805,47.589
447665808,59.346
447665808,159.01499999999996
"[447665809, 257618958]",109.793
171483563,73.092
171483563,302.895
447674271,175.087
447674272,31.072
447674272,93.421
447674271,110.709
447674272,93.421
54032390,56.199
54032390,104.863
447674272,31.072
447674274,61.361
447674274,118.988
447674274,61.361
447674275,73.159
447674275,73.159
447674271,110.709
447674271,175.087
447674276,139.41
447674276,81.031
447674276,139.41
447674278,71.155
54032390,128.459
447674276,81.031
54032390,306.49100000000004
1070598838,49.969
447674280,67.589
"[1181348265, 1070598838]",160.38699999999997
447674282,73.813
447674281,245.02100000000002
447674282,65.931
1119819824,52.516000000000005
54032379,162.796
447674282,19.0
54032379,273.86699999999996
1300692596,25.935
447674282,65.931
54032380,30.551
54032380,201.029
568836688,39.475
"[568836688, 447674286]",155.372
689834954,74.381
568836688,94.854
1207384198,113.473
1207384198,162.619
42672928,55.523
"[42672928, 280809529, 816877897]",365.0690000000001
448084686,128.025
448084686,128.025
448084687,18.217
448084687,34.35
448084689,55.583999999999996
448084687,18.217
448084688,50.191
448084687,21.485
448084688,58.928000000000004
448084687,8.951
448084688,50.191
54032606,20.68
54032606,21.35
448084688,60.188
54032593,34.156
54032593,50.854
448084689,20.621
448084690,38.303
54032606,12.558
54032606,36.91
448084690,87.494
448084691,35.39
448084690,87.494
448084690,38.303
448084691,35.39
54032728,13.459
448084692,16.966
54032728,88.172
448084692,16.966
448084692,50.625
448084693,82.309
448084692,87.287
448084692,50.625
1182631097,106.232
54032703,51.499
54032703,39.729
448084692,68.196
42555086,79.901
42555086,111.608
816877892,203.175
448145612,13.631
1225578928,44.592
1302465009,140.185
858735780,37.895
448143009,45.488
448143009,34.936
285606041,19.315
285606041,65.847
448143009,49.08
448145612,14.494
448145612,49.146
858732098,101.026
448145612,168.23399999999998
448145612,59.203
448145613,35.328
448145612,19.914
448145618,28.808
448145612,168.234
448145612,87.326
448145612,28.552
859158833,80.51400000000001
448145613,20.476
448145613,54.351
448145612,87.326
448145613,54.351
858732098,16.569
448145613,73.837
448145613,124.048
448145613,26.814999999999998
858732099,55.537
448145612,13.631
448145612,73.717
448145613,124.048
448145614,75.858
448145621,69.10799999999999
448145621,41.86200000000001
448145612,176.85500000000002
448145612,73.717
448145614,59.415000000000006
448145614,75.858
448145614,57.28
858735776,42.408
448145614,59.415000000000006
448145613,16.393
448145613,20.476
448145614,57.28
448145615,14.869
448145612,70.628
448145612,176.85500000000002
448145612,4.875
448145612,38.676
448145616,134.78400000000002
448145613,57.895
448145616,44.349
448145613,26.814999999999998
448145616,44.349
448145616,17.402
448145617,88.14399999999999
448145612,19.914
448145619,63.991
448145612,38.676
448145619,63.991
261272342,191.37099999999998
261272342,88.678
448145620,154.572
858732096,35.069
448145620,85.098
448145620,154.572
1120259757,53.483
448145620,85.098
448145621,241.45800000000003
448145621,16.944
448145621,54.094
448145621,20.247999999999998
448145622,53.248999999999995
"[1159563971, 448145622]",79.26599999999999
448145622,72.233
448146760,48.367999999999995
1159563971,10.791
"[1184170000, 1184170001, 858732083]",442.647
"[1159563971, 448145622]",79.266
448146761,48.205
"[1159563971, 448145623]",231.176
1159563971,84.543
857219318,35.822
448145623,67.397
"[1159563971, 448145623]",231.176
"[448145624, 448145621]",292.792
448145624,89.50399999999999
"[448145625, 448145623]",381.585
448145623,48.787
448145623,334.87899999999996
448146759,71.288
448146759,73.094
448146759,36.318999999999996
859691330,210.15
448146759,43.21
448146759,73.094
"[1184170000, 1184170001, 858732083]",442.647
"[448145624, 448145621]",292.79200000000003
448145621,297.395
448146759,124.60600000000001
448146760,245.19399999999996
448146760,44.477000000000004
448146761,125.271
448146760,245.19399999999996
448146762,85.647
448146760,5.359
448146760,25.78
448146762,85.647
1156535038,37.724
448146764,169.32399999999998
1156535038,28.105
858943879,57.26
448146764,94.54899999999999
448146764,169.32399999999998
1156535038,77.814
1156535038,51.394
448146764,151.23
448146765,34.263
448145622,108.11500000000001
448145622,67.182
1156535038,55.113
1156535038,77.814
448146765,154.898
1156535038,8.88
448147069,215.50500000000005
"[261272338, 1156535038]",304.759
279435326,140.309
448318400,69.235
448318400,44.055
767917271,171.904
855226445,40.283
1120053022,18.391
1207656413,29.088
855226445,286.168
855795186,36.481
1207656413,15.805
1207656413,41.533
855795186,21.816
448318404,52.311
448318404,25.08
857154887,139.237
279435326,47.95
448910109,95.73
448910114,127.63799999999999
1120260573,88.481
1120260574,29.831
448910109,95.73
